420	621
420	1297
420	688
420	1278
420	13
420	2326
420	422
420	1742
420	222
420	125
420	1454
420	1901
420	1848
420	135
420	1916
420	753
420	231
420	1862
420	2022
621	1697
621	1066
621	1687
621	490
621	453
621	1269
621	521
621	1773
621	1531
621	2413
621	2192
621	146
621	1123
621	162
621	2111
621	2222
621	1176
621	421
621	1137
621	475
621	2152
621	1593
621	370
621	563
621	2333
621	1910
621	1690
621	1821
621	735
621	182
621	1496
621	1529
621	610
621	1284
621	224
621	1926
621	746
621	731
621	476
621	1054
621	594
621	576
621	896
621	1297
621	1963
621	688
621	331
621	345
621	53
621	1363
621	2422
621	1480
621	642
621	1505
621	436
621	1680
621	1573
621	1159
621	440
621	2310
621	853
621	1800
621	1006
621	275
621	1328
621	167
621	716
621	309
621	2281
621	179
621	2352
621	364
621	1838
621	120
621	1009
621	951
621	2421
621	1458
621	1627
621	1949
621	2264
621	293
621	1685
621	1914
621	902
621	747
621	1342
621	1475
621	552
621	914
621	108
621	1667
621	1311
621	640
621	2396
621	1601
621	676
621	1530
621	2410
621	1160
621	22
621	2084
621	2106
621	1384
621	1378
621	889
621	811
621	1117
621	2135
621	266
621	1845
621	2265
621	1519
621	446
621	1030
621	603
621	834
621	2257
621	1817
621	2123
621	1145
621	311
621	1707
621	2009
621	1489
621	1275
621	365
621	1208
621	717
621	1274
621	1031
621	1158
621	933
621	592
621	835
621	457
621	66
621	785
621	1418
621	499
621	303
621	1599
621	2079
621	769
621	1811
621	534
621	1152
621	1417
621	591
621	1200
621	1434
621	1553
621	478
621	2117
621	1316
621	1216
621	1566
621	269
621	2094
621	2029
621	218
621	1249
621	1682
621	2314
621	2019
621	164
621	2064
621	1322
621	1571
621	850
621	1356
621	557
621	1561
621	1416
621	1038
621	1743
621	1248
621	1928
621	861
621	375
621	239
621	893
621	732
621	1259
621	944
621	2205
621	600
621	1860
621	1669
621	1430
621	1537
621	974
621	170
621	1191
621	1878
621	2004
621	233
621	1942
621	247
621	223
621	512
621	262
621	73
621	241
621	1522
621	2083
621	335
621	707
621	399
621	599
621	573
621	99
621	1596
621	2178
621	784
621	523
621	2272
621	2241
621	862
621	1974
621	570
621	1070
621	668
621	385
621	83
621	629
621	2224
621	1231
621	1109
621	1204
621	183
621	692
621	1048
621	2145
621	1278
621	1803
621	1847
621	636
621	693
621	2377
621	2316
621	1334
621	708
621	1135
621	105
621	1721
621	13
621	555
621	2052
621	1568
621	103
621	842
621	2099
621	379
621	291
621	1835
621	2086
621	221
621	474
621	299
621	1226
621	2156
621	437
621	2105
621	2326
621	1603
621	833
621	1132
621	1431
621	2365
621	1578
621	1027
621	584
621	1929
621	1745
621	2354
621	2234
621	869
621	363
621	471
621	1023
621	204
621	187
621	598
621	646
621	1833
621	422
621	190
621	1121
621	1459
621	678
621	1907
621	33
621	1997
621	1677
621	900
621	1472
621	324
621	794
621	2091
621	767
621	1482
621	274
621	330
621	134
621	930
621	1560
621	1407
621	2425
621	566
621	1940
621	1742
621	932
621	1425
621	1958
621	402
621	553
621	222
621	1126
621	1028
621	351
621	550
621	2332
621	1337
621	483
621	192
621	506
621	1614
621	1892
621	844
621	2199
621	1112
621	19
621	87
621	2295
621	1944
621	334
621	1236
621	946
621	496
621	2342
621	323
621	709
621	1760
621	229
621	70
621	715
621	405
621	67
621	2040
621	2203
621	949
621	2430
621	1784
621	870
621	764
621	1125
621	657
621	611
621	874
621	2369
621	2251
621	1829
621	1781
621	492
621	1653
621	433
621	129
621	520
621	252
621	283
621	357
621	724
621	1019
621	1081
621	2380
621	125
621	2384
621	1556
621	1454
621	633
621	249
621	172
621	1979
621	2148
621	736
621	915
621	2308
621	2146
621	798
621	806
621	1775
621	2343
621	1749
621	1058
621	1361
621	886
621	1203
621	2327
621	525
621	1351
621	69
621	1298
621	2171
621	1107
621	1003
621	1163
621	2321
621	651
621	1306
621	130
621	858
621	1493
621	1010
621	705
621	1104
621	1271
621	264
621	819
621	1850
621	2201
621	533
621	2003
621	2043
621	1901
621	1108
621	1305
621	407
621	137
621	494
621	1788
621	980
621	821
621	1562
621	1252
621	206
621	100
621	1059
621	1339
621	1303
621	2336
621	1595
621	567
621	988
621	2032
621	257
621	1691
621	1621
621	123
621	1253
621	1695
621	341
621	909
621	1281
621	1688
621	695
621	1151
621	726
621	855
621	1872
621	1170
621	2399
621	1115
621	973
621	577
621	200
621	217
621	228
621	2038
621	397
621	2285
621	1279
621	937
621	2292
621	1082
621	670
621	1903
621	953
621	2070
621	367
621	1798
621	985
621	2095
621	2315
621	350
621	822
621	524
621	1846
621	1643
621	684
621	2233
621	1808
621	317
621	924
621	969
621	589
621	1340
621	1899
621	84
621	848
621	92
621	931
621	1427
621	776
621	1851
621	608
621	1799
621	1608
621	665
621	1017
621	1780
621	1371
621	2389
621	1244
621	1153
621	461
621	212
621	1037
621	1848
621	1052
621	188
621	1089
621	1757
621	34
621	777
621	302
621	1518
621	2027
621	2346
621	1812
621	1514
621	2293
621	1948
621	1018
621	2055
621	659
621	1875
621	2109
621	316
621	1237
621	186
621	597
621	586
621	2071
621	652
621	750
621	1515
621	823
621	1820
621	1438
621	376
621	519
621	1863
621	458
621	1347
621	1523
621	1754
621	1950
621	1790
621	401
621	919
621	522
621	613
621	362
621	1341
621	877
621	1828
621	184
621	607
621	849
621	800
621	2250
621	1372
621	1064
621	644
621	2341
621	1917
621	500
621	960
621	2051
621	1795
621	2012
621	25
621	1235
621	2
621	296
621	1349
621	394
621	1729
621	2319
621	2089
621	1545
621	391
621	371
621	763
621	1815
621	288
621	2268
621	1732
621	1504
621	431
621	1585
621	1936
621	683
621	1787
621	548
621	1689
621	2436
621	271
621	531
621	1001
621	817
621	313
621	614
621	1750
621	253
621	1916
621	1535
621	273
621	1025
621	977
621	700
621	68
621	545
621	753
621	994
621	1426
621	1171
621	1212
621	1823
621	1087
621	831
621	517
621	1040
621	1884
621	121
621	454
621	1086
621	2216
621	343
621	1961
621	1672
621	439
621	560
621	1572
621	666
621	2058
621	999
621	203
621	1202
621	1620
621	338
621	2420
621	1119
621	630
621	29
621	2227
621	113
621	1726
621	231
621	39
621	2374
621	444
621	679
621	876
621	1698
621	1574
621	1179
621	1736
621	2390
621	936
621	1111
621	1503
621	349
621	697
621	1598
621	1753
621	2080
621	1314
621	2409
621	460
621	1051
621	1655
621	1526
621	742
621	16
621	505
621	1183
621	538
621	2404
621	1129
621	507
621	1076
621	261
621	2320
621	1277
621	81
621	1494
621	675
621	1576
621	1362
621	1877
621	917
621	1862
621	987
621	856
621	1693
621	1273
621	1053
621	2022
621	1451
621	1810
621	226
621	1215
621	518
621	347
621	641
621	2221
621	284
621	1020
621	1893
621	1413
621	329
621	1390
621	1468
621	755
621	1931
621	581
621	508
621	981
621	297
621	2372
621	106
621	1140
621	381
621	881
621	2103
621	1177
621	1022
621	635
621	1521
621	1312
621	62
621	427
621	1575
621	2209
621	2189
621	2368
621	634
621	1383
621	2190
621	2204
621	2355
621	63
621	2220
621	1970
621	596
621	2183
621	1722
621	1558
621	256
621	250
621	923
621	383
621	1612
621	689
621	267
621	504
621	714
621	762
621	2128
621	1802
621	75
621	1147
621	1952
621	2194
621	585
621	1350
621	498
621	682
621	510
621	559
621	1609
621	1167
621	1376
621	1728
621	1797
621	792
621	245
621	1855
621	824
621	1085
621	1583
621	1357
621	176
621	828
621	2325
621	489
621	1699
621	1296
621	1195
621	961
621	52
621	916
621	1057
621	1804
621	1740
621	1103
1297	1687
1297	521
1297	1531
1297	2271
1297	2413
1297	1479
1297	146
1297	1077
1297	162
1297	2222
1297	1176
1297	421
1297	1593
1297	2333
1297	1910
1297	1496
1297	1284
1297	224
1297	1926
1297	594
1297	576
1297	688
1297	331
1297	345
1297	436
1297	1573
1297	1159
1297	1006
1297	1328
1297	716
1297	120
1297	2421
1297	293
1297	1685
1297	902
1297	1342
1297	552
1297	966
1297	108
1297	1311
1297	2396
1297	1601
1297	2410
1297	1378
1297	1117
1297	2265
1297	2123
1297	2009
1297	1275
1297	1208
1297	1031
1297	66
1297	534
1297	1152
1297	591
1297	1200
1297	1553
1297	1316
1297	1216
1297	1682
1297	2314
1297	1356
1297	1038
1297	1928
1297	861
1297	375
1297	1259
1297	1430
1297	974
1297	170
1297	1878
1297	1942
1297	247
1297	512
1297	2083
1297	335
1297	707
1297	599
1297	99
1297	2272
1297	2241
1297	1070
1297	668
1297	629
1297	1231
1297	1109
1297	183
1297	2236
1297	1278
1297	693
1297	1334
1297	708
1297	13
1297	555
1297	2052
1297	2326
1297	1132
1297	1431
1297	2234
1297	869
1297	471
1297	1999
1297	1023
1297	204
1297	187
1297	598
1297	1833
1297	422
1297	190
1297	1121
1297	33
1297	1677
1297	324
1297	1694
1297	2091
1297	1482
1297	274
1297	330
1297	134
1297	930
1297	1560
1297	1742
1297	1958
1297	1968
1297	2353
1297	402
1297	553
1297	222
1297	1126
1297	2087
1297	1506
1297	351
1297	2332
1297	1614
1297	1892
1297	844
1297	87
1297	2295
1297	1944
1297	946
1297	496
1297	229
1297	715
1297	405
1297	949
1297	657
1297	1829
1297	1653
1297	373
1297	129
1297	283
1297	357
1297	724
1297	1081
1297	2380
1297	125
1297	2384
1297	2202
1297	1556
1297	633
1297	249
1297	2148
1297	736
1297	915
1297	2146
1297	806
1297	1058
1297	1361
1297	886
1297	1351
1297	69
1297	1298
1297	1003
1297	1163
1297	858
1297	1104
1297	1271
