1661	4689
1661	11374
1661	9867
1661	7186
1661	1415
1661	8860
1661	5337
4689	4527
4689	11374
4689	8687
4689	709
4689	5366
4689	1415
4689	10282
4689	1879
4689	1975
4689	2250
4689	7608
4689	4326
4689	9329
11374	1415
11374	7343
11374	1975
9867	10437
9867	7186
9867	5337
9867	458
9867	6121
9867	2511
7186	3737
7186	8595
7186	7799
7186	5732
7186	1236
7186	8860
7186	5337
7186	8364
7186	7700
7186	3922
1415	2765
1415	5818
1415	6307
8860	321
8860	6233
8860	4627
8860	5337
5337	5208
5337	250
5337	2721
5337	8935
5337	3604
5337	6233
5337	6471
5337	6209
5337	5663
10437	6121
10437	2511
458	1985
458	7330
458	780
458	2100
6121	2511
11735	9675
11735	10291
11735	5951
11735	9595
11735	11686
9675	5951
9675	9595
9675	11686
10291	8251
10291	6731
10291	618
10291	5951
10291	9595
10291	11686
10291	7535
10291	3396
10291	5841
10291	2198
5951	1680
5951	8732
5951	8602
5951	9595
5951	11686
9595	11686
11686	377
11686	8264
8251	6731
8251	4643
8251	7535
8251	3396
8251	5841
8251	4367
8251	618
6731	5841
6731	4367
6731	618
618	4367
618	4643
618	7535
618	3396
618	5841
7535	4527
7535	1807
7535	5841
7535	4235
7535	4817
7535	1717
7535	2043
7535	92
7535	3396
7535	7620
5841	6283
5841	4367
5841	8116
5841	4340
5841	4125
5841	7539
5841	6201
5841	7219
5841	10345
5841	4235
2198	6085
2198	11338
2198	8241
2198	10747
2198	7393
2198	8480
2198	6215
2198	7382
2198	11754
2198	7227
1680	8602
8732	9075
8732	11308
8732	2570
8732	11347
377	7652
377	8264
8264	9293
11819	5601
11819	11303
11819	6725
11819	3726
11819	3993
11819	3246
11819	4732
11819	11370
11819	8790
11819	1093
11819	2050
11819	4618
11819	10838
11819	10700
11819	5335
5601	4037
5601	10803
5601	10576
5601	8588
5601	3726
5601	7066
5601	10838
5601	5250
5601	11719
5601	926
5601	8417
5601	4572
5601	1925
5601	10047
5601	9661
5601	371
5601	8320
5601	258
5601	5190
5601	808
5601	10171
5601	6682
11303	1093
11303	4450
11303	4068
11303	10518
6725	1967
6725	1093
6725	10413
6725	5250
6725	4618
6725	10729
6725	11595
6725	9929
6725	7515
6725	638
6725	28
6725	7869
6725	4732
6725	797
6725	10518
6725	2050
6725	7344
6725	4365
6725	5657
6725	2466
6725	11279
