0	1
0	2
0	3
0	4
0	5
0	7
0	11
0	13
0	18
0	19
0	20
0	31
0	34
0	36
0	39
0	54
0	78
0	79
0	82
0	85
0	89
0	107
0	114
0	115
0	119
0	123
0	124
0	137
0	144
0	163
0	171
0	173
0	175
0	193
0	199
0	200
0	206
0	207
0	209
0	250
0	251
0	253
0	259
0	261
0	262
0	264
0	270
0	274
0	283
0	293
0	298
0	313
0	315
0	329
0	354
0	362
0	377
0	397
0	406
0	417
0	433
0	436
0	443
0	499
0	510
0	520
0	522
0	523
0	547
0	556
0	562
0	564
0	572
0	591
0	612
0	642
0	648
0	664
0	677
0	701
0	713
0	723
0	725
0	787
0	834
0	841
0	845
0	882
0	908
0	938
0	966
0	976
1	3
1	9
1	21
1	23
1	35
1	38
1	40
1	45
1	94
1	116
1	125
1	183
1	214
1	233
1	237
1	241
1	256
1	258
1	264
1	282
1	305
1	372
1	417
1	437
1	481
1	501
1	640
1	686
1	710
1	731
1	748
1	750
1	755
1	797
1	811
1	934
1	953
1	972
2	560
2	582
3	4
3	6
3	7
3	8
3	11
3	13
3	15
3	18
3	21
3	25
3	34
3	36
3	38
3	48
3	50
3	66
3	68
3	70
3	75
3	106
3	127
3	140
3	144
3	148
3	168
3	176
3	178
3	181
3	186
3	188
3	208
3	212
3	221
3	227
3	231
3	239
3	244
3	251
3	261
3	272
3	277
3	307
3	314
3	338
3	360
3	374
3	385
3	412
3	419
3	428
3	430
3	449
3	451
3	469
3	480
3	529
3	537
3	544
3	596
3	600
3	607
3	628
3	638
3	695
3	705
3	708
3	747
3	756
3	787
3	883
3	884
3	891
3	923
3	951
3	953
3	979
4	5
4	6
4	10
4	12
4	15
4	16
4	22
4	28
4	32
4	37
4	41
4	52
4	71
4	84
4	108
4	142
4	143
4	158
4	181
4	197
4	216
4	278
4	279
4	331
4	360
4	388
4	427
4	480
4	485
4	487
4	488
4	489
4	492
4	504
4	528
4	595
4	612
4	636
4	652
4	654
4	676
4	717
4	720
4	801
4	833
4	873
4	963
5	104
5	186
5	194
5	211
5	223
5	224
5	226
5	234
5	317
5	429
5	542
5	738
5	749
5	798
5	887
5	983
6	9
6	28
6	30
6	39
6	42
6	49
6	55
6	67
6	128
6	141
6	198
6	215
6	383
6	623
6	674
6	703
6	830
7	8
7	10
7	12
7	27
7	35
7	47
7	57
7	68
7	87
7	95
7	115
7	124
7	131
7	155
7	167
7	171
7	221
7	271
7	289
7	383
7	400
7	478
7	519
7	558
7	737
7	826
7	968
8	30
8	40
8	69
8	99
8	177
8	373
8	402
8	411
8	511
8	530
8	580
9	14
9	17
9	19
9	23
9	24
9	26
9	46
9	75
9	148
9	158
9	168
9	185
9	235
9	246
9	286
9	301
9	379
9	380
9	414
9	525
9	531
9	662
9	773
9	821
9	917
9	971
10	14
10	16
10	20
10	52
10	121
10	126
10	161
10	177
10	222
10	243
10	255
10	302
10	303
10	390
10	497
10	591
10	721
10	732
10	757
10	893
10	946
11	122
12	26
12	95
12	129
12	139
12	152
12	265
12	317
12	323
12	356
12	444
12	540
12	605
12	797
12	830
12	840
12	857
13	25
13	47
13	66
13	76
13	113
13	133
13	159
13	196
13	294
13	308
13	311
13	321
13	326
13	358
13	366
13	503
13	532
13	711
13	736
13	782
13	838
13	851
13	871
13	874
13	893
13	974
13	996
14	27
14	78
14	83
14	91
14	112
14	191
14	206
14	306
14	312
14	407
14	474
14	670
14	697
14	741
15	43
15	56
15	74
15	96
15	130
15	180
15	452
15	846
16	17
16	33
16	62
16	215
16	260
16	323
16	341
16	391
16	433
16	814
16	910
17	22
17	42
17	59
17	77
17	132
17	151
17	217
17	235
17	350
17	369
17	370
17	542
17	863
18	48
18	117
18	123
18	218
18	269
18	354
18	439
18	521
18	672
18	679
18	925
19	934
20	60
20	109
20	127
20	135
20	146
20	160
20	189
20	229
20	254
20	284
20	290
20	345
20	377
20	415
20	455
20	482
20	548
20	584
20	611
20	614
20	689
20	824
21	67
21	86
21	102
21	107
21	111
21	170
21	394
21	630
21	746
21	763
21	829
22	24
22	55
22	238
22	523
22	954
23	32
23	49
23	53
23	84
23	88
23	98
23	125
23	192
23	324
23	332
23	494
23	530
23	658
23	909
24	29
24	31
24	37
24	51
24	96
24	111
24	145
24	152
24	188
24	198
24	225
24	228
24	291
24	357
24	419
24	446
24	518
24	533
24	550
24	570
24	611
24	625
24	702
24	714
24	800
24	802
24	890
24	919
24	947
25	29
25	44
25	50
25	85
25	134
25	256
25	258
25	345
25	376
25	404
25	408
25	600
25	833
26	473
26	840
27	678
28	63
28	79
28	82
28	101
28	121
28	156
28	232
28	397
28	593
28	649
28	697
29	157
29	798
29	869
29	942
29	949
30	41
30	53
30	64
30	73
30	83
30	90
30	153
30	278
30	318
30	353
30	373
30	429
30	457
30	484
30	508
30	517
30	604
30	663
30	680
30	750
30	836
31	58
31	62
31	64
31	80
31	122
31	247
31	437
31	512
31	526
31	659
32	33
32	57
32	89
32	102
32	130
32	146
32	201
32	255
32	315
32	346
32	403
32	447
32	495
32	538
32	541
32	571
32	614
32	715
32	738
32	767
32	778
32	795
32	879
32	880
32	996
33	51
33	54
33	105
33	189
33	622
33	635
34	43
34	70
34	80
34	105
34	120
34	145
34	153
34	162
34	166
34	220
34	241
34	253
34	263
34	322
34	371
34	434
34	436
34	581
34	689
34	711
34	905
34	970
35	45
35	46
35	76
35	100
35	141
35	164
35	185
35	190
35	197
35	236
35	257
35	260
35	313
35	328
35	380
35	418
35	441
35	684
35	915
35	995
36	267
36	489
36	901
37	63
37	81
37	279
37	368
37	386
37	513
37	519
37	929
38	59
38	69
38	91
38	169
38	238
38	287
38	399
38	439
38	677
38	729
38	753
38	927
38	928
38	985
39	44
39	147
39	476
39	506
39	631
40	92
40	143
40	334
40	455
41	113
41	365
41	416
42	61
42	779
43	58
43	110
43	358
43	575
43	712
43	758
43	870
44	61
44	74
44	131
44	133
44	203
44	219
44	254
44	268
44	288
44	471
44	473
44	730
45	97
45	138
45	200
45	245
45	249
45	290
45	300
45	321
45	340
45	576
45	609
45	735
45	944
46	73
46	81
46	100
46	128
46	191
46	212
46	307
46	352
46	393
46	413
46	414
46	450
46	506
46	647
46	665
46	945
47	92
47	97
47	183
47	199
47	296
47	302
47	394
47	409
47	435
47	646
47	815
47	969
48	108
48	170
48	174
48	224
48	355
48	549
48	634
48	683
48	813
48	844
48	876
48	948
48	955
49	56
49	400
49	451
49	595
49	616
50	77
50	147
50	242
50	524
51	103
51	119
51	155
51	204
51	213
51	287
51	310
51	401
51	424
51	500
51	509
51	789
52	644
52	795
53	65
53	477
53	620
53	720
53	862
53	898
53	977
54	182
54	381
54	638
55	60
55	633
56	71
56	86
56	104
56	118
56	132
56	165
56	167
56	245
56	301
56	335
56	386
56	387
56	464
56	526
56	622
56	686
56	699
56	775
56	811
56	826
56	872
56	904
58	690
59	210
59	434
59	535
59	551
60	329
60	359
60	425
60	586
60	902
61	337
61	482
61	803
62	150
62	268
