0	318
0	602
1	745
1	816
2	61
2	849
2	992
3	93
3	152
4	685
5	27
5	677
5	709
7	738
8	223
9	195
9	391
10	215
10	486
10	507
10	825
11	627
11	897
12	939
13	120
13	222
13	436
14	413
15	358
15	895
16	639
17	28
17	43
17	678
18	494
18	819
18	918
19	42
19	746
20	80
20	438
20	590
20	662
20	769
21	216
22	85
22	802
23	85
23	216
23	522
23	902
24	170
24	358
25	62
25	352
25	887
26	41
26	454
27	805
28	94
28	449
28	692
29	76
29	912
30	907
30	923
31	307
31	485
32	262
32	560
32	569
32	904
33	432
33	957
34	249
34	709
35	349
36	497
36	708
36	871
37	508
37	732
37	757
38	177
39	51
39	233
39	924
40	709
40	864
41	544
42	829
43	170
43	469
43	509
43	722
43	952
44	87
44	347
44	452
44	683
46	993
47	740
48	316
49	257
49	643
49	902
50	92
51	98
52	412
53	61
53	113
53	325
53	580
53	689
54	90
55	142
55	184
55	274
55	315
55	857
55	905
56	646
56	882
57	336
58	104
58	129
58	148
58	938
59	577
60	780
60	851
64	157
64	427
66	222
66	295
66	347
66	896
66	996
68	500
69	225
69	510
69	572
69	834
69	861
70	555
71	703
72	75
72	87
72	961
73	483
73	697
73	838
74	183
74	333
74	710
75	208
75	937
76	577
77	527
77	740
77	795
77	964
79	196
79	351
79	917
80	133
81	132
81	540
81	822
83	370
83	443
83	901
84	183
84	369
85	243
85	346
85	445
85	914
86	419
86	512
86	522
88	297
88	781
88	969
90	427
90	466
91	255
91	923
92	474
93	102
93	947
94	499
94	604
94	795
96	145
96	698
96	874
97	297
97	592
98	245
98	329
98	608
99	108
100	386
100	468
100	697
101	801
102	653
102	659
102	700
103	332
103	640
103	671
105	270
105	951
106	408
107	899
107	963
108	127
108	161
108	406
109	558
110	167
110	197
110	815
113	471
114	212
114	312
115	134
116	401
117	151
118	299
118	708
118	765
119	487
120	260
123	343
123	567
125	400
125	880
127	334
127	337
128	161
128	827
129	334
129	436
129	452
129	959
130	278
132	821
132	854
132	901
133	556
133	944
134	803
135	306
135	370
135	403
135	433
135	880
136	985
138	842
139	389
139	553
139	834
140	208
140	738
140	812
140	889
141	214
142	206
142	405
142	637
142	910
142	911
144	580
145	188
145	674
146	758
148	544
149	754
149	856
149	982
150	351
150	410
150	628
150	877
151	871
152	558
153	636
154	513
154	686
154	950
155	515
156	182
156	253
156	495
156	940
157	904
158	622
158	760
158	976
159	308
160	230
160	582
163	428
163	916
164	548
165	342
165	603
166	171
166	368
166	463
166	910
167	538
167	632
168	391
169	844
170	236
170	648
170	938
171	428
171	482
172	855
173	179
173	325
173	510
173	990
174	687
174	690
175	518
175	648
175	877
175	904
175	927
176	432
176	825
176	839
177	207
177	567
178	959
181	194
181	777
182	695
183	240
183	242
183	251
183	433
183	864
184	917
184	986
185	873
186	482
188	215
188	438
188	595
190	848
193	328
193	535
193	619
194	307
195	872
195	989
196	391
196	953
197	564
197	855
198	640
199	383
199	591
200	289
200	492
200	526
201	222
201	351
201	562
201	631
202	422
202	972
203	384
203	547
203	845
204	583
205	635
206	519
206	522
206	656
206	894
207	269
207	319
208	237
209	553
210	574
210	595
210	681
211	401
211	941
213	306
213	310
213	347
213	587
214	266
214	471
214	903
215	989
216	585
216	776
216	861
217	599
218	926
220	476
220	837
221	969
222	625
222	900
225	387
225	644
227	759
227	788
227	898
228	866
229	442
231	352
231	728
232	497
232	503
232	866
233	692
233	805
233	958
234	518
234	913
235	786
236	897
237	419
238	922
240	950
241	426
241	527
242	285
242	458
244	416
244	568
244	988
245	441
245	977
246	324
247	649
247	794
247	831
247	883
248	641
249	536
249	544
249	564
250	579
252	796
252	833
252	884
253	869
254	394
254	421
255	538
256	422
257	389
257	540
260	307
260	496
261	902
262	827
263	272
263	276
263	711
264	415
264	492
265	414
265	443
265	470
265	671
267	713
267	948
268	499
268	688
268	804
268	888
269	491
270	707
270	742
270	811
272	280
273	499
273	567
274	447
274	713
274	786
274	983
275	965
276	733
276	872
277	749
278	335
278	507
278	740
280	441
281	790
283	846
286	451
287	572
288	672
288	906
289	308
289	553
290	990
292	403
293	380
295	761
295	874
296	348
296	985
297	374
297	441
298	673
299	907
300	504
300	958
302	541
303	703
303	945
305	325
305	346
305	387
305	530
305	546
306	716
306	974
307	994
308	442
308	685
308	787
309	393
309	799
310	531
310	658
311	689
314	326
316	502
317	424
318	341
318	508
320	526
321	980
322	325
324	965
325	567
326	387
326	625
326	698
326	765
326	799
326	902
327	500
330	381
331	336
331	645
332	823
332	885
333	456
333	532
333	733
334	830
334	890
335	495
335	956
336	494
336	663
336	859
337	620
337	624
337	698
337	880
339	574
339	759
341	418
342	405
343	874
344	585
345	775
346	389
346	694
346	895
347	844
348	714
349	768
349	830
349	906
350	745
351	379
353	841
353	982
354	813
355	581
356	579
356	954
358	811
358	827
359	761
360	550
360	606
361	699
362	882
363	510
363	738
366	569
366	923
367	445
367	462
367	549
368	671
369	499
370	429
370	690
370	811
373	514
374	567
374	817
375	511
376	587
376	659
377	447
377	793
378	395
379	596
379	968
380	389
380	397
382	999
383	991
385	492
385	763
386	959
388	865
388	959
389	449
389	545
390	578
392	448
392	587
397	557
397	985
398	887
399	723
399	860
399	868
400	472
402	493
402	837
402	890
403	590
405	964
406	467
406	937
407	771
409	537
410	491
410	907
411	566
412	881
413	490
413	622
414	862
415	722
416	550
416	573
419	475
419	736
420	444
420	920
421	538
422	755
424	626
425	663
428	463
428	988
429	567
429	606
431	895
432	503
434	498
434	722
436	662
436	771
438	533
439	832
440	630
441	565
442	777
444	888
445	536
445	622
446	591
446	681
447	715
447	904
449	513
451	651
452	527
454	723
454	779
456	936
457	775
458	871
459	600
460	509
461	560
462	955
464	915
465	808
465	820
466	831
467	779
468	528
471	675
472	637
473	501
473	801
474	658
477	507
478	495
478	577
479	676
479	875
481	970
483	574
483	680
485	936
487	576
488	753
490	594
490	744
490	976
490	994
491	578
491	635
491	750
495	536
495	623
495	973
496	577
496	845
497	718
499	908
499	913
500	585
500	769
501	825
501	941
501	997
502	759
503	567
503	813
504	594
504	687
504	848
505	611
505	719
505	792
506	824
506	834
507	530
507	741
507	796
507	894
508	929
508	931
509	768
510	692
510	859
511	614
511	955
511	986
513	913
514	538
514	549
514	881
516	848
518	665
518	901
519	668
520	608
523	688
524	620
525	937
526	815
528	707
530	636
530	729
530	877
532	571
532	758
533	637
534	553
534	962
536	569
536	858
538	686
541	758
541	917
542	647
542	850
542	900
542	908
543	576
543	854
545	677
545	928
546	824
548	846
548	858
550	601
550	705
550	856
551	748
554	698
555	721
558	893
559	565
560	730
562	686
563	972
567	619
567	672
568	722
569	656
569	889
570	784
571	774
572	974
573	779
574	731
574	737
575	597
575	613
577	682
577	813
577	901
578	990
580	844
581	769
582	732
585	792
585	877
588	810
590	741
591	804
591	858
596	919
597	650
597	980
598	978
600	774
602	630
603	994
607	698
608	655
608	699
610	623
610	648
612	670
613	666
613	733
614	734
615	856
616	713
616	855
616	952
619	689
622	710
623	794
624	837
624	968
625	947
629	982
631	721
631	942
633	699
633	809
638	874
639	676
641	653
644	975
645	677
647	816
648	882
649	772
650	776
651	899
653	693
663	984
664	870
666	936
669	833
672	805
673	726
673	890
673	904
677	956
679	696
679	832
679	838
680	882
681	897
682	854
683	995
685	911
688	887
689	815
693	937
693	968
698	876
699	859
700	939
701	938
703	714
705	912
707	758
710	934
711	820
715	765
720	866
721	823
723	960
724	824
725	945
739	776
741	829
744	760
746	819
747	752
752	863
753	768
757	902
757	939
759	787
760	850
766	914
768	828
772	823
773	831
774	894
775	795
775	810
777	818
