2294	2092
2092	3347
2092	3697
2092	2422
2092	1233
2092	606
2092	3402
2092	1951
2092	2928
2092	2035
2092	292
2092	878
2092	2272
2092	144
2092	3054
2092	2534
2092	2419
2092	2163
2092	1135
2092	1452
2092	1768
2092	1386
2092	2709
2092	2967
2092	363
2092	1274
2092	2721
2092	1343
2092	1342
2092	2280
2092	239
2092	2452
2092	244
2092	1653
2092	1694
2092	1366
2092	2322
2092	1784
2092	2985
2092	2375
2092	2592
2092	2428
2092	3780
2092	384
2092	2392
2092	1549
2092	1806
2092	687
2092	3301
2092	2036
2092	3030
2092	3534
2092	2631
2092	1292
2092	2642
2092	273
2092	1407
2092	3681
2092	3464
2092	3598
2092	2628
2092	2511
2092	344
2092	1736
2092	2768
2092	1345
2092	1592
2092	993
2092	1718
2092	1363
2092	1778
2092	1330
2092	2810
2092	1377
2092	288
2092	2669
2092	1470
2092	2495
2092	1476
2092	3712
2092	1089
2092	2719
2092	999
2092	594
2092	3631
2092	3268
2092	932
2092	1637
2092	2973
2092	1122
2092	1960
2092	3343
2092	597
2092	113
2092	2337
2092	3305
2092	2626
2092	1786
2092	2323
2092	910
2092	1241
2092	138
2092	1611
2092	1012
2092	2482
2092	2213
2092	2696
2092	858
2092	3032
2092	457
2092	3246
2092	1344
2092	1823
2092	2933
2092	3590
2092	1320
2092	1427
2092	2160
2092	1148
2092	1863
2092	267
2092	2427
2092	3772
2092	2029
2092	1922
2092	2858
2092	69
2092	2852
2092	3323
2092	2569
2092	1530
2092	3114
2092	1819
2092	741
2092	3746
2092	2602
2092	1018
2092	767
2092	1663
2092	1200
2092	2713
2092	309
2092	3100
2092	3765
2092	2584
2092	2821
2092	818
2092	712
2092	412
2092	3240
2092	1299
2092	339
2092	3080
2092	528
2092	279
2092	3485
2092	408
2092	421
2092	1347
2092	3460
2092	3513
2092	64
2092	1326
2092	1337
2092	169
2092	2955
2092	2814
2092	1078
2092	2702
2092	2868
2092	3132
2092	1031
2092	2150
2092	2876
2092	900
2092	1278
2092	2925
2092	3455
2092	585
2092	2449
2092	2326
2092	530
2092	1641
2092	2823
2092	2618
2092	1273
2092	2306
2092	2218
2092	2760
2092	1202
2092	1327
2092	2110
2092	2183
2092	1170
2092	1285
2092	1275
2092	3098
2092	173
2092	739
2092	310
2092	2900
2092	276
2092	2283
2092	2650
2092	1024
2092	2898
2092	638
2092	370
2092	2497
2092	1839
2092	383
2092	945
2092	704
2092	1927
2092	2997
2092	1144
2092	2471
2092	1695
2092	872
2092	2111
2092	1085
2092	891
2092	2490
2092	3171
2092	334
2092	2996
2092	558
2092	3403
2092	738
2092	3651
2092	3473
2092	2304
2092	2547
2092	2476
2092	3093
2092	2059
2092	762
2092	1565
2092	3589
2092	2703
2092	1765
2092	331
2092	2644
2092	2343
2092	1526
2092	3736
2092	455
2092	1014
2092	2367
2092	423
2092	1117
2092	2005
2092	3740
2092	1335
2092	261
2092	1879
2092	543
2092	1195
2092	2637
2092	491
2092	2006
2092	3574
2092	3670
2092	2984
2092	403
2092	2944
2092	2226
2092	2926
2092	877
2092	2494
2092	89
2092	232
2092	1472
2092	32
2092	559
2092	490
2092	1764
2092	518
2092	1872
2092	39
2092	2505
2092	399
2092	1888
2092	2540
2092	2205
2092	358
2092	294
2092	2146
2092	3009
2092	1756
2092	3519
2092	2553
2092	1985
2092	2832
2092	1376
2092	222
2092	126
2092	458
2092	2739
2092	3168
2092	1642
2092	3015
2092	3078
2092	2698
2092	928
2092	3480
2092	1033
2092	1027
2092	3258
2092	3703
2092	178
2092	651
2092	1282
2092	3123
2092	2701
2092	112
2092	508
2092	3441
2092	2082
2092	3594
2092	1463
2092	1681
2092	2027
2092	2250
2092	1010
2092	3413
2092	1853
2092	655
2092	3049
2092	1956
2092	1809
2092	2676
2092	2976
2092	415
2092	3026
2092	3421
2092	1525
2092	1704
2092	1690
2092	1895
2092	475
2092	3629
2092	187
2092	188
2092	3461
2092	1528
2092	2646
2092	3368
2092	1193
2092	973
